Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Company Name,Sector,Industry,Market Cap,P/E Ratio,Beta,Dividend Yield,52 Week High,52 Week Low
2010-01-08 00:00:00+05:30,4.738601234879873,5.550933361053467,4.738601234879873,5.550933361053467,3559,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-01-11 00:00:00+05:30,6.654350279838637,6.661118984222412,6.654350279838637,6.661118984222412,9143,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-01-12 00:00:00+05:30,7.994697570800781,7.994697570800781,7.994697570800781,7.994697570800781,10222,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-01-13 00:00:00+05:30,8.800259590148926,8.800259590148926,8.800259590148926,8.800259590148926,4234,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-01-14 00:00:00+05:30,9.680286407470703,9.680286407470703,9.680286407470703,9.680286407470703,648,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-01-15 00:00:00+05:30,10.648314476013184,10.648314476013184,10.648314476013184,10.648314476013184,2891,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-01-18 00:00:00+05:30,11.717884063720703,11.717884063720703,11.717884063720703,11.717884063720703,1606,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-01-19 00:00:00+05:30,12.306825637817383,12.306825637817383,12.306825637817383,12.306825637817383,481,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-01-20 00:00:00+05:30,12.922842025756836,12.922842025756836,12.922842025756836,12.922842025756836,160,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-01-21 00:00:00+05:30,13.572708600051765,13.572708600051765,12.279746655410609,12.286516189575195,61251,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-01-22 00:00:00+05:30,11.684036732799918,12.151127951690151,11.677268028259277,11.677268028259277,13261,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-01-25 00:00:00+05:30,11.122174064436843,11.20340764116005,11.101865462856107,11.196638107299805,5930,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-01-27 00:00:00+05:30,11.508032410700812,11.508032410700812,10.641545295715332,10.641545295715332,571,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-01-28 00:00:00+05:30,10.113528270494077,10.154144639994945,10.113528270494077,10.147375106811523,1638,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-01-29 00:00:00+05:30,9.646438598632812,9.646438598632812,9.646438598632812,9.646438598632812,372,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-02-01 00:00:00+05:30,9.165808340917922,10.018756305470186,9.165808340917922,9.206424713134766,4189,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-02-02 00:00:00+05:30,9.20642380907846,9.20642380907846,8.752871736796058,8.9085693359375,3598,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-02-03 00:00:00+05:30,9.294428373223461,9.355353355407715,8.766412967093029,9.355353355407715,1702,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-02-04 00:00:00+05:30,9.829211235046387,9.829211235046387,9.829211235046387,9.829211235046387,6752,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-02-05 00:00:00+05:30,10.2895345701739,10.2895345701739,9.341814695615676,9.470434188842773,4484,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-02-08 00:00:00+05:30,8.800258513568922,8.807028047213784,8.786720275878906,8.786720275878906,4613,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-02-09 00:00:00+05:30,8.346709251403809,8.346709251403809,8.346709251403809,8.346709251403809,2197,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
2010-02-10 00:00:00+05:30,7.933772399393834,8.522712707519531,7.933772399393834,8.522712707519531,2158,0.0,0.0,BEARDSELL.NS,Beardsell Limited,Industrials,Building Products & Equipment,1289116672,14.203539,-0.482,0.31,54.0,23.0
