Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Company Name,Sector,Industry,Market Cap,P/E Ratio,Beta,Dividend Yield,52 Week High,52 Week Low
2023-10-30 00:00:00+05:30,162.23801270167215,175.63381191557167,158.2192699092997,160.9480438232422,6157996,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-10-31 00:00:00+05:30,165.71101425575173,167.54674112876316,162.93262296457817,163.6768341064453,1312880,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-11-01 00:00:00+05:30,164.7187318263132,171.11894458292792,163.2799266548284,167.7451934814453,2469497,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-11-02 00:00:00+05:30,168.68786393838295,191.36150347121273,168.68786393838295,188.38465881347656,12846470,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-11-03 00:00:00+05:30,191.46072107949072,192.89952629153734,184.71320354528976,186.4993133544922,3733593,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-11-06 00:00:00+05:30,188.58310420364813,190.31959684798926,181.83558690029122,185.40780639648438,1218329,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-11-07 00:00:00+05:30,186.35046695196098,200.44086108945234,183.27438827487566,198.10899353027344,5452984,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-11-08 00:00:00+05:30,199.5478029493123,203.41769449550446,195.9755837212787,198.15859985351562,1949387,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-11-09 00:00:00+05:30,198.1586284356307,199.94473830727344,191.65918106046664,193.54452514648438,2140628,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-11-10 00:00:00+05:30,193.49490803929686,194.68564290672026,190.76613369515294,193.54452514648438,906904,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-11-13 00:00:00+05:30,197.46401189009433,197.96015262348652,193.941409654807,195.6779022216797,626576,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-11-15 00:00:00+05:30,197.86092972683284,198.35707048857617,191.80802151817295,192.40338134765625,1342146,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-11-16 00:00:00+05:30,194.53678496497722,203.41770108155455,194.53678496497722,198.05938720703125,2030787,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-11-17 00:00:00+05:30,199.44856801616316,205.79916313042185,198.90281019985665,201.03622436523438,1911427,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-11-20 00:00:00+05:30,201.03624656963615,214.1343599026111,201.03624656963615,212.84439086914062,3862266,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-11-21 00:00:00+05:30,214.4320388424761,218.5003839199356,210.11560824826662,217.5081024169922,2537820,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-11-22 00:00:00+05:30,217.3096439959055,218.00423800330609,203.31846907948963,205.89840698242188,2571910,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-11-23 00:00:00+05:30,206.89069263826414,215.52353865539897,206.44416899170812,209.17294311523438,2099632,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-11-24 00:00:00+05:30,210.26443299979056,214.72969952056866,209.66907321496146,210.4132843017578,948612,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-11-28 00:00:00+05:30,211.35594896589006,215.67237933216217,205.15418989998952,208.3791046142578,949653,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-11-29 00:00:00+05:30,209.37139454906986,214.63048947826826,207.78373810745805,210.51251220703125,1172119,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-11-30 00:00:00+05:30,211.90172968529032,217.30966114681397,208.7760336937751,215.77162170410156,2644969,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-12-01 00:00:00+05:30,216.7142790523724,217.50810730075398,210.90944121442456,214.3328094482422,1153453,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-12-04 00:00:00+05:30,216.76389581498776,221.8741547464375,216.31737215754436,218.7484588623047,2124498,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-12-05 00:00:00+05:30,222.27104999125729,232.78923966332047,220.18725284118378,226.43862915039062,3005660,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-12-06 00:00:00+05:30,226.88516053015456,229.46509850488545,222.46951085199314,227.0340118408203,943404,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-12-07 00:00:00+05:30,227.3316878378201,228.62164161901126,218.79806125186357,222.32066345214844,1550904,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-12-08 00:00:00+05:30,223.85871938377946,225.19829036562442,209.96677795388925,212.64593505859375,1801164,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-12-11 00:00:00+05:30,214.33279854776956,217.70654950554191,208.47834390310172,213.19168090820312,798207,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-12-12 00:00:00+05:30,214.33280355883002,216.21813234854372,210.36367756699983,212.39785766601562,436000,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-12-13 00:00:00+05:30,213.73743571237318,214.23357647785318,211.405583199226,213.836669921875,397845,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-12-14 00:00:00+05:30,214.23356605970477,215.77160538610102,211.45519002094053,211.8520965576172,673807,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-12-15 00:00:00+05:30,212.54670783209227,217.2600452577991,209.7683164266305,211.70327758789062,921657,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
2023-12-18 00:00:00+05:30,212.14979143482864,213.34052622743002,207.48607133154815,208.87525939941406,775072,0.0,0.0,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,154344079360,25.261044,0.454,0.69,484.0,244.85
