Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Company Name,Sector,Industry,Market Cap,P/E Ratio,Beta,Dividend Yield,52 Week High,52 Week Low
2025-03-24 00:00:00+05:30,44.0,45.0,41.630001068115234,42.08000183105469,41395,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-03-25 00:00:00+05:30,45.0,45.0,38.099998474121094,40.119998931884766,55071,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-03-26 00:00:00+05:30,39.119998931884766,43.619998931884766,38.20000076293945,38.310001373291016,24748,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-03-27 00:00:00+05:30,38.290000915527344,39.86000061035156,37.40999984741211,37.9900016784668,47800,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-03-28 00:00:00+05:30,40.0,41.5099983215332,37.0,39.72999954223633,96168,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-04-01 00:00:00+05:30,39.7599983215332,46.77000045776367,38.5,40.95000076293945,177794,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-04-02 00:00:00+05:30,41.70000076293945,42.58000183105469,39.349998474121094,40.68000030517578,67192,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-04-03 00:00:00+05:30,39.75,41.66999816894531,39.75,40.209999084472656,32613,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-04-04 00:00:00+05:30,39.310001373291016,43.0099983215332,39.06999969482422,39.81999969482422,80689,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-04-07 00:00:00+05:30,39.040000915527344,39.040000915527344,36.77000045776367,38.13999938964844,14346,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-04-08 00:00:00+05:30,39.4900016784668,41.95000076293945,38.27000045776367,38.790000915527344,17505,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-04-09 00:00:00+05:30,39.290000915527344,39.97999954223633,37.959999084472656,38.689998626708984,4728,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-04-11 00:00:00+05:30,39.15999984741211,40.47999954223633,39.02000045776367,40.02000045776367,4171,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-04-15 00:00:00+05:30,40.81999969482422,42.0,40.060001373291016,41.709999084472656,28626,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-04-16 00:00:00+05:30,41.06999969482422,41.5,40.099998474121094,40.33000183105469,2484,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-04-17 00:00:00+05:30,40.31999969482422,41.0,39.7400016784668,39.91999816894531,6070,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-04-21 00:00:00+05:30,40.189998626708984,41.04999923706055,40.0,40.119998931884766,2319,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-04-22 00:00:00+05:30,40.43000030517578,40.880001068115234,40.119998931884766,40.7599983215332,5118,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-04-23 00:00:00+05:30,40.36000061035156,41.380001068115234,38.11000061035156,38.97999954223633,17420,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-04-24 00:00:00+05:30,39.400001525878906,40.4900016784668,39.0,39.84000015258789,5408,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-04-25 00:00:00+05:30,39.619998931884766,39.650001525878906,38.150001525878906,38.31999969482422,2090,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-04-28 00:00:00+05:30,38.65999984741211,39.040000915527344,37.849998474121094,38.97999954223633,2309,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-04-29 00:00:00+05:30,39.369998931884766,39.59000015258789,38.209999084472656,38.81999969482422,3496,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-04-30 00:00:00+05:30,38.95000076293945,38.95000076293945,38.029998779296875,38.2599983215332,1241,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-05-02 00:00:00+05:30,38.2599983215332,39.04999923706055,37.0,38.529998779296875,3489,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-05-05 00:00:00+05:30,38.52000045776367,39.0,38.0,38.45000076293945,7102,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-05-06 00:00:00+05:30,38.45000076293945,38.45000076293945,37.0,37.4900016784668,3800,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-05-07 00:00:00+05:30,37.25,37.810001373291016,36.0,37.75,1881,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-05-08 00:00:00+05:30,37.810001373291016,40.7400016784668,36.790000915527344,38.20000076293945,9006,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-05-09 00:00:00+05:30,36.65999984741211,38.79999923706055,36.650001525878906,37.81999969482422,1130,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-05-12 00:00:00+05:30,38.599998474121094,40.790000915527344,38.5099983215332,40.29999923706055,6606,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-05-13 00:00:00+05:30,38.84000015258789,48.36000061035156,38.84000015258789,41.83000183105469,169411,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-05-14 00:00:00+05:30,42.599998474121094,45.939998626708984,41.0,42.369998931884766,26498,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-05-15 00:00:00+05:30,42.36000061035156,43.900001525878906,41.40999984741211,42.16999816894531,11751,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
2025-05-16 00:00:00+05:30,43.0,43.599998474121094,42.0099983215332,42.5099983215332,2245,0.0,0.0,ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,959713536,86.90385,0.282,,49.05,36.0
