Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Company Name,Sector,Industry,Market Cap,P/E Ratio,Beta,Dividend Yield,52 Week High,52 Week Low
2024-01-31 00:00:00+05:30,55.0,57.75,55.0,57.75,8355646,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-02-01 00:00:00+05:30,60.599998474121094,60.599998474121094,60.599998474121094,60.599998474121094,216648,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-02-02 00:00:00+05:30,63.599998474121094,63.599998474121094,63.599998474121094,63.599998474121094,163666,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-02-05 00:00:00+05:30,66.75,66.75,66.75,66.75,611673,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-02-06 00:00:00+05:30,70.05000305175781,70.05000305175781,70.05000305175781,70.05000305175781,1819955,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-02-07 00:00:00+05:30,73.55000305175781,73.55000305175781,73.55000305175781,73.55000305175781,70162,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-02-08 00:00:00+05:30,77.19999694824219,77.19999694824219,69.9000015258789,69.9000015258789,4281700,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-02-09 00:00:00+05:30,66.4000015258789,66.4000015258789,66.4000015258789,66.4000015258789,564383,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-02-12 00:00:00+05:30,65.5999984741211,69.69999694824219,63.5,69.69999694824219,3769250,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-02-13 00:00:00+05:30,69.0,71.69999694824219,66.25,66.94999694824219,1818967,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-02-14 00:00:00+05:30,69.4000015258789,69.4000015258789,57.650001525878906,65.5999984741211,3472989,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-02-15 00:00:00+05:30,70.0,71.75,67.0,68.30000305175781,3186676,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-02-16 00:00:00+05:30,69.4000015258789,69.4000015258789,65.4000015258789,65.6500015258789,1416643,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-02-19 00:00:00+05:30,65.0,67.4000015258789,64.5,65.0999984741211,1560969,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-02-20 00:00:00+05:30,65.1500015258789,66.44999694824219,65.0,65.25,774314,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-02-21 00:00:00+05:30,65.5,66.0,63.79999923706055,64.1500015258789,697081,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-02-22 00:00:00+05:30,64.69999694824219,64.75,62.150001525878906,63.0,716275,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-02-23 00:00:00+05:30,63.29999923706055,63.650001525878906,61.900001525878906,62.400001525878906,754570,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-02-26 00:00:00+05:30,62.349998474121094,62.54999923706055,60.0,60.25,873912,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-02-27 00:00:00+05:30,60.29999923706055,69.5,60.25,67.4000015258789,5841925,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-02-28 00:00:00+05:30,68.44999694824219,73.0,66.0,67.3499984741211,6043612,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-02-29 00:00:00+05:30,67.44999694824219,69.25,64.0,65.5999984741211,1479254,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
2024-03-01 00:00:00+05:30,66.9000015258789,67.69999694824219,62.849998474121094,63.5,1523355,0.0,0.0,NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,Agricultural Inputs,4434375168,16.15082,,,94.0,40.4
